OTUID,SRR3931290,SRR3931291,SRR3931293,SRR3931294,SRR3931295,SRR3931296,SRR3931297,SRR3931298,SRR3931299,SRR3931300,SRR3931301,SRR3931302,SRR3931304,SRR3931305,SRR3931306,SRR3931307,SRR3931308,SRR3931309,SRR5837713,SRR5837714,SRR5837716,SRR5837717,SRR5837718,SRR5837719,SRR5837721,SRR5837732,SRR5837733,SRR5837734,SRR5837735,SRR5837737,SRR5837738,SRR5837745,SRR5837752,SRR5837753,SRR5837762,SRR5837763
a21f7a0b4708ca17e020ded53cc5ce42,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704ea74c006bc1c5e6edaa38d2bc252f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fcfbb960b0604700cd2e369ff3715a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0
3e14a4486bf8b331272a34594929f735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,27,0,0,0,0,0
71db01643dc4ab64454f42aa8ac940b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c92159207bc003adf8ec6636ff430f8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ba37d24213711796a0e8630a1a7231a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9c4f2f3668cbd48c515d09c560a6eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
216c198d72e0093f1fc418198a358c18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
a93b3dde39ec2f7eb9b75d128676bfdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621698b7dc67a91f97b2fdf30b3ab6f,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78321353fe0a0870e4f88f4c1cd9ef0d,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55a8d57c1c663ab27c7dba7627fde88d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4dbc284c9d2cbd5a7910a508c02ee10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13bbd06216d8d7049659f9570bbd606b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,13,0
0a4bfb17fe85be822e94b2cf75131803,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b826a05d478eb1772a67a0be0c3bae71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,49,0,0,0,0,0,48,0
c5168a13f869311a03b1c2393bec6e5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2dbc2c2170fda93ecbe3d67bbafe285a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e30f34271d35f48d5d8ca7a630fc8b7,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c6e5cc5c5117e3f1ff70553a7a6be9a,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58bcfbc60c761aa2c5120f8d7ceefa9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8af4a8ef57ede60e092d20b78d0569d9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8f0f71e3bb868131052dbe2522f75de,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4241f00c0ab566c96b83a4ccb16ee80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
9ddbd253984a76bc562dc60ae6a5f5e6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d56f62eca4757b065c6c8a66e5c6fd79,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
086648f37482c451cc3cc65a4d0fe6a8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62eef247f1364b826d60b9bfbdd582f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456a754b77ad1af6a4f9e40509295379,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ce573b50a00bf836510aa120b865f91,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b4c285cc3bb746947ed87fdc9886de3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f1af11fbf18f44768de6381671f1880,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8e92d751bdfc42197b4a7c62937572f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919033e803991371d1e3a1511dd0b77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d902dc0103edaadfef00fc5f4ddfc81,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad32c88787f3e5d3581e0d03e662f240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199dee82348c4189600dfa4bdf9ec5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
de054a7b71960b48ad702af26d714f3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff4a94bcdf6e39bdae5d8036bbc9ce46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71a178e34f1527094d90c34ec7f217bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5cb5d0d5db286c54e2a1b20e451479e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fad9198ff79cd12c169f1b975be8bdc6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
021a4a21fe1e6cc0b737be24e1e33647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404c11997573f99ad0f72dd2bd56a41d,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8ea3d673cc0391c8cc759c8819d6f55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc438bb9d53c3b874f1595678afd2287,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d6400daed237614561a93e6bc760bf5,83,13,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd5bf64c37cf631e9195e8666bda7cb1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9b7bbecb1dacd7adeba5f7c707a0f9c,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0490769814caf6f425960c39ea773b70,0,0,99,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa0dc23e6d7e2466c6f3925fab8b38f3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3e159391237bb479a117a3defa90e47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d94acdaa711d70e28560615589b8f9a3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2804c5c27ca0ac9edb2eafbb4bd8281,0,0,19,0,0,0,0,0,54,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e946164e6a4139ad6b868338d239ddc0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a905f975ef3d804e0aae097a3b97e67,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70c57a646711465778b87a611a190da5,0,0,11,0,0,0,0,0,25,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05a073f179a55a4006ad3a6be6880173,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32b640c1a9ff7f2adfc751abc7f9764c,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ce103c1f134c277e658111413903310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
08cb4669e5fc71235a1874092b358e1c,0,0,0,0,0,0,20,0,0,45,0,0,0,0,0,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45d33286decc0163ccc8c3c66ee128bf,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d86abcc9c4c738720f6c5d60efd0aea0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
5c5e27f1ed50420c2ce323bcf1c2c949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01f9c2f05f1caa4eb5e60c7e55d5ebe3,0,0,0,0,11,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d669291e550c7c0abfcf2b33becef25c,0,0,0,10,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7dfd03d8beead47fa7ae708adc9259e,0,50,0,0,0,0,32,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f766415178dc051fee7bfb8bf67b610,0,0,3,0,16,0,8,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee11859d3e497385bbfb048f26a59b2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
17b81e33590049ab4f0a71ea355cd336,0,0,0,0,6,0,154,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3db985f848a34afe61fe56334e9c14a7,0,0,184,0,8,0,0,0,283,0,0,19,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee832600325f098caeb8d9f14472238b,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e5bc821cd7694bdc3e3875ffff2c8d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
ed34f7d4443feaccbf2d2b7f9e1147ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
c27cf05b2c2798ec422dcdffad2117e6,0,4,0,0,0,0,8,0,0,0,28,0,0,0,0,0,0,0,0,0,73,0,0,497,80,493,0,120,0,186,0,1390,1464,0,0,368
17721dcf090ea152bc8d7bdcc5a45f79,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,380,0,384,0,96,0,150,0,969,1168,0,0,260
3404e604b2874e92fe685883e144478d,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,262,0,107,0,125,0,696,1131,41,0,175
b3d1db7bd02e33947947b76aaa0b2bdc,0,46,0,0,0,0,55,0,0,0,51,0,0,0,0,16,0,0,0,0,0,0,17,33,0,11,0,6,0,297,0,2046,582,0,0,26
9d79b09ce9d02530c4d9322075fe7d4c,36,70,0,0,0,0,87,39,40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f240403a0210bd596fe022ff76e5401,2,25,0,0,0,0,56,9,13,0,0,7,0,0,0,11,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bde65263c58849cd847ec66de54e4df5,0,2,0,0,7,30,33,0,0,6,0,0,24,0,9,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fca7ff76fcc7f82d9c088fb540eb4575,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b81d0dcf562fb749af746c45b39047f,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab2374786760982226e518d43a2647af,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50c0d1d72e5a967bc19e8d2dd9a21626,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92ea7245e96aba0dfc12379fc25eec91,0,0,3,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73886f7fa684e9b4f2ce89f5fdf070a5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2faa707f494f1ce7a94635e89a658112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b26bf5394a693583eb1e20569ce2746,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4cc6d6821b6e667044bb7be2f611aaf,17,0,0,0,0,15,75,0,0,13,0,0,0,3,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e9f97148fc075b62bea242f2fefd7a4,0,0,7,0,11,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8d441fb93bee296404a6eeea0e853a5,4,0,0,0,0,76,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ff688ac2a469651bac107ed79e9339c,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6c8dc9d382bb2ee2a48839a87d714b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718e448303d893fc0d2f635d3f48491c,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0176dd6c8a8fe57b1e1ada873c3c9b48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21f482910ac1dba7fab7b27be99a7b3c,0,11,0,0,0,0,22,1,0,2,0,0,0,0,0,10,2,4,0,0,6,0,0,34,0,10,0,20,12,29,0,193,114,0,0,48
b0bdbf7ae3dbd99054fb407510ec229b,0,8,0,0,0,0,21,1,0,2,0,0,0,0,0,7,0,0,0,0,6,0,0,40,0,13,0,19,0,29,0,124,87,0,0,42
7d65e97a239fa7b2d1ca6a6ed4f246e7,0,11,0,0,0,0,9,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,11,0,23,0,16,0,105,79,0,0,30
d07ca3cb703d802db8e5acc33c35abf5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a2d7f9c3372fb30a407d5030b8b187c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2de80bc04eb3958f0f9a43ed8796f915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc14d99c07b1730d4b835b63336e23ec,37,0,13,0,207,0,262,56,0,84,0,4,0,253,0,187,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302d80f0176a82a6d0329d254546e60d,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1e66588f0c7f4f22f41b6d77a3b79a,23,0,43,0,259,0,99,220,0,35,0,0,0,269,0,60,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bbcec6995a522000b1c98b7818642ef,8,0,37,0,63,0,0,10,1,0,0,0,0,28,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79c1d36f6ec8dee9568af0f030317c3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
a1949492c995ca726c1b6438b4ef75b2,22,0,0,0,8,0,0,23,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43b1e69c77ed7f133773492fa5079315,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd303037cc0194716c68e4b16020cd4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8816114b09f315796158cdad7615266,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecc0982b7327ef0bc1745e3b41558493,0,0,9,0,0,0,0,0,51,0,0,71,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43ffd57eae5304bd472fe16bd69e121d,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
054ed394ee9011e70234f70f8c389b06,0,0,0,0,0,0,0,0,12,0,0,13,0,0,30,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e732c1167a1c9d703dec3071491bda5,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f92471e5d1f3348f07dbaa1f4e5cd926,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb63d0fb25229a4fe5f0916329244903,0,0,261,0,0,0,0,0,58,0,0,621,0,0,123,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d90a03edb0aab67a9397527341e5d6f,0,0,228,0,0,68,0,0,0,0,0,471,0,0,71,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbabd3b9ecbb5307cbea0902818d2f94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f0a77093c0f1047eb9189ac0f1d00b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c33a014c12c99c141e7d6a3e2454b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
2f70ac9d66113016eba39bf98f252c6f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
431d82efeb02abdfcd19de3e382cad9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
8107084a58e680775d3598b820cdf0d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
74c987522e06f9913ffdc825db0d0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
856e994c3ae6e952892f34e8ee820307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,38,0
0f7eb2b4c53117df1021c1b16d0654f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
e330addb2ff911f73d63223d79206d70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,84,0
9cec9147a3e841a48520c7f71df6c723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
a6d092a665e3d6b7fa09174516ed2b44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0
dc250cf3f644712f0b2c557755024566,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1617447c971e5d507148104afe1b2c8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0
be565cf8d2309382184fd4b7d1f097d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0
b145e43974039652e13b15350e93960a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4df67bcf472a5e850a29c774f6a23d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
6e7383eef6f702b25179af7c56f81883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,126,0
6c0cd0103b2c92b7ad1a2a970da22bb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88eaf482966c802899b83b0b17ab2b3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb9c053031559fc82cc39df427ab3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
ee185388e5e43acec59d39c06f1d88b2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98fcc2ceb38bd5714fbcae9e604ced2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0
d1c053d383f340dd549569188260c543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
fb4219efe842987f99e8dbeb8520cb18,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f141cd2de116fb313a7b4bef1a0a351d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
