OTUID,SRR19238715,SRR19238716,SRR19238717,SRR19238718,SRR19238719,SRR19238720,SRR19238721,SRR19238722,SRR19238723,SRR19238724,SRR19238725,SRR19238726,SRR19238727,SRR19238728,SRR19238729,SRR19238730,SRR19238731,SRR19238732,SRR19238733
7c5fe9dd791ed52725530c194d9986d1,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c0e06eed8f14530d1d1aeecdd99394d,18,0,0,0,0,54,242,143,0,0,142,0,49,0,43,0,0,0,0
9db90cb19efb4ee6abed2b72de944609,0,0,0,0,0,0,0,51,0,0,9,0,0,0,0,0,0,0,0
5070accfc2d51c56bd99ca9b11ab8220,0,0,0,0,0,0,0,0,0,22,0,36,0,0,0,0,0,0,0
dd826a0b04500e831227b597e4d37cd5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0
dee7799ee577211bded89307a5317ebe,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
c82a0bf2ad01c713a76d40cee1fcd497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
6e04006e46ff3f56f4cbf74f6d1b6ed7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
762329ecb13ab30f57d39e49f6bb2fb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
8448f1fcf17b17064efa68f1550c4c5d,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
3be8dea1641503aa9c62d32cae1cb0c3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0
3255f6bf59854da679cdd37b0c74c8f7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
31b5257d7a53483003e2db535a1849c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
345e74976f4663228f0371475357fff8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
f48d1b8da00d54c2a9b8e997a126bb5b,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047e60c4846ab9bc9cc1c3372a83d8bf,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0
6acefd4093042b8517959c562fe5924d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
e16bd932db78526d1d8888cf1c145fa6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
956a95864d300547b49386bc18ce476f,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
8dd855599647a16c02f8e1e17d9223c0,0,0,27,0,0,46,117,15,0,1724,1352,3434,1226,87,15,1673,1199,0,0
4c9062eb06ca74daac6fe2ee55f43913,0,0,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,0,0
75e50017778ca60673b841e9714db53f,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
9007aa206c5e2f6751b1a98f6788905a,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
f270c3745668d010ae5338db6af3ad6f,0,0,0,0,0,2148,666,452,0,0,0,0,0,0,0,0,0,0,0
28dfe00f551c4cda3007742c84fa055d,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
4803a2a29459ba8da40f2fc9d7aa554b,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
0099d66a5da5dd4ccd7ddff0197fc1f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
17b962c1195173cdf6717eb5fb0af43f,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
2539c1a203161d83402c75f1cf3d9fca,0,0,0,0,0,0,0,0,0,0,0,0,0,3438,3460,0,0,88,45
1ad4b6424b05e99cc28ffe9c2dead9f4,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
998f48f87a017a25fe8de315af4a3849,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
9f43e78f8b6f01c7bda24f43376db41e,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
56beda26214bc4f860bdf54123cc2a8a,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
a0c331bd3def3fe84293fa9ee6da2b97,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fcc647408083cf0abd801328db9a634,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
20566de9a8a788cec1e5b89883594f05,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e385acb952c2904ffb5289633c0449e1,0,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,8,0,0
1882e7a21f7187707dfd7fdbb6695a46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
c166b9b12a8a40ff47a3db0cc9c8c110,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
5fa4cb437d11e8caeb3d477bbf0d2cce,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9129f78f23a8dc0d03e748440ddbf5b,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
eef36e14c341d39e5215b83763218aca,0,0,0,0,5,0,0,0,0,0,4,0,2,0,0,0,0,0,0
1efa9b9196126b84c1c0c54eb6fb28a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
2026f1b305469ec005ca37ed0204307e,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
d9cedb83a424e1aa08677dbad12e90bd,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0
a395a572b87fb90f5caf215ca6e04b7f,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
36e9f10bb153b58c550fa4029cf234f5,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
2e33a2fba88225c5b1a0c0da4b0d5a80,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
32b39173995a63f2001e544fdcd2b63b,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
e562363893d8a0d76ab772e6e1ed8383,0,0,0,0,0,0,0,0,0,214,85,78,0,0,0,0,0,0,0
d8f28608bd4fb39eb22983ec7008bd8c,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
015d5ce44f5c98439edaa99a9f4c9425,0,0,0,0,0,27,0,0,0,68,0,0,0,0,0,0,0,0,0
9fd69fb029872f1cbe2842621cac9940,0,0,0,0,0,0,0,5,0,2100,54,1221,54,30,0,196,19,0,0
51bc3626d45299c792fcfcf574d656a7,34,0,0,113,67,0,0,0,0,0,0,0,0,144,417,0,8,24,10
b5f1c5e8683b3d21d722d9aa24b527b3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccc7a294983bd02619cef8afd5791cf1,0,0,0,0,0,20,70,0,0,0,0,39,0,0,0,27,0,0,0
bbe4d312fbe25dc3e671f48783ab9303,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
656022665d6a1f759da18783468653cd,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
dcfaa2bed12686b583214be2183aad8d,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fedf9854000a8c5dabba01518f055b4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
11a7d1f7b3ed9d4ae377e07cff3a28d8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668548f54580b0de4e315d385b63a87,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
ce2eb42e7f90fb39012bb9d2ba9bead5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad91ff24e7804cf2e0ab430c4190ab9b,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8355142179463f384628f5b36b40eb51,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
c85d61d8f7fa81ff5b536e6b3aaaa3a2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1c105772d52972550add669f6bdb50e8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
f997d18f50b66c8167be8336efe62d6d,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
f489354bbf9bca773282364e7f2d7900,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a5fb1c88ac71021641e6fd1b2f2be33b,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
2b953a6073aeae9be7cf0b970a1fc5cf,4477,4376,4575,2336,1860,0,0,0,0,0,0,13,19,62,69,0,0,5407,5123
9b2414d7f56e403943d49091bc5c39ab,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0be0e521d327d553cf6a412f40fb340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
10f11280c682e3b78e6008894c98be98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
977414f7730cef91fcce5e326e8548b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
60fe13c1beb92215ae6ace0a8012bfeb,0,0,0,0,51,96,651,0,0,0,0,38,0,6,0,848,1041,0,0
e0a2ba739863a00a64a2cefdcf934586,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
beccc72d111d8b1bb39561b73aa7731a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
c6a6cd913946e1b72f113c685893d86f,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
28f75c71fe3c762f794a59c835bd7c32,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122007e6b3ea6b09aedf6a527ca07ca0,10,0,0,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a0258305cd38e192ddc800887a0d026,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
ac2ce582919255e05f05b4c46baeab16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0bab8319770ca7d2d436a19109b70e68,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a625aab3bf29978babc7e92e6a3f60c,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df4fb4bc20897cbbf313d8bfd06e0e8b,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3ef9a2451045702cf6fe692e2885f7a6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
0ec6aada2e6e083f1db81f6ae32e14d7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
ad3fc84de3aebad51f42c80d0ee129e0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
94142b9eef4f9b007abe25c596c33369,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155509c0d3c354d442c61c76b2ed0d10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeca47743d5c6a64c521d6ebf967c83c,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
8acd12bfc97b16898981c23add99b28f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
09a26fdd7cf6a3943bc6c24548cb57be,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc17a05b2a13604b8152c389f48329c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7dbafff2ad9f1a495783a0ba63f3d624,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85b31a1242fe42ceeed59f238e392a89,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269927dc433c2af7d072044298a46c66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
8039120119a5572f6c456d5bbc02e255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
7ce1c6440b4648d78d3d70a9379470af,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ff138ffadf5c9a5d50386e0d0c242ff,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6b5438462468b8b677ab4ce1b3ac6c0f,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
b374c13f712b6b5624376ea35078a62b,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
65e0bcfe8947c156161ab3ed20fccceb,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99668494e7a190b1f6151bbaf7e819af,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8034fd40db56e4b9d03a8d61b470e5a8,0,0,0,0,0,0,35,0,0,0,0,19,0,0,0,0,0,0,0
3ed2e96490d66916d9c18f84a94c8e42,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
02c081eb3651ff6258abc1645fe6e84c,5,0,0,0,0,0,0,22,0,0,0,13,16,0,0,0,0,0,0
9aae8e19886d8bfb831690651d79982c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
49c11d24ebb985390e3481d21d8a5e5a,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
e1497b7ac49368d1c684e9c5d05273ea,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8701843de8c37b5a54ae7f24a08ca620,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f94fe5a7b8bd0016c5f418219c29a0d,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5d50c0c26576320aca22b3796501bea4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
151a6de5a7d8d88c012c9d45349e8f6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1ac2004317028dd75fab67bdf56ec182,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1dd12453f30e7747684a1d815682195,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
7afb8ea59b1c5fbce92fa3dbc0b4d260,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d4a28462e334f7755884f8502d4cda9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
