OTUID,Domain,Supergroup,Division,Subdivision,Class,Order,Family,Genus,Species,Confidence
9820e1aeb2c9296020049e24b07f6578,Eukaryota,TSAR,Alveolata,Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,TIN_07,Tintinnopsis_07,,0.999983999
0146634e3955c0ad0e0e781582bf05a7,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Sagenista_X,MAST-4,MAST-4D,MAST-4D_sp.,0.999931941
3eed640380d50e66ccf9faf49ebac853,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,0.999999932
9242c50538b6107f8735a5f182ceec3a,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,0.99999998
e064c170830fd4f8b58009cdb811c484,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,0.999982737
8eaef42fb8a50961f412cb5d1612fde6,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriacea,Ebriidae,Ebria,Ebria_tripartita,0.999299401
3084d504fb0293cecb59369d1e16cb92,Eukaryota,TSAR,Stramenopiles,Gyrista,Peronosporomycetes,Peronosporomycetes_X,Peronosporales,Peronosporales_X,Peronosporales_X_sp.,0.820017162
0374a607b74b30fe609b30607f1e10d5,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Acanthoecida,,,,0.964316274
f0afc28a534cb4bbb02aff72f726175c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.904549209
c8ce65e0f9caba9da36b0c6fa5ad5102,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_famelica,0.95764548
22833c6d88c6d1db6369e965e4b2caef,Eukaryota,TSAR,Stramenopiles,Gyrista,Bacillariophyceae,Licmophorales,Licmophoraceae,Licmophora,Licmophora_juergensii,0.997288409
5098759cefc322d62a12647099c7a733,Eukaryota,TSAR,Stramenopiles,Gyrista,,,,,,0.985915729
ab026f33d772a47b41ffc8b8881692f5,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp.,0.896152564
ed1e98bf6886963db11d870d932955b1,Eukaryota,Obazoa,Opisthokonta,Fungi,Rozellomycota,Rozellomycota_X,Rozellomycota_XX,Rozellomycota_XXX,Rozellomycota_XXX_sp.,0.999995499
377ff5af31e88a43915ca784074b84a2,Eukaryota,Obazoa,Opisthokonta,Fungi,Rozellomycota,Rozellomycota_X,Rozellomycota_XX,Rozellomycota_XXX,Rozellomycota_XXX_sp.,0.999997636
40b085c3ff2251ff815312e7b0a88cb2,Eukaryota,Obazoa,Opisthokonta,Fungi,Rozellomycota,Rozellomycota_X,Rozellomycota_XX,Rozellomycota_XXX,Rozellomycota_XXX_sp.,0.999997347
4d9f7efab66c90ebc03e21ed390ee85a,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_simplex,0.970308514
da16468d5fd91b73d306054876d55199,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum,0.866268493
50978d60d7ca52692de372b2cb828139,Eukaryota,Haptista,Haptophyta,Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,,0.996583171
4aad3df4f0b25d502ad13f866a61e068,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.,0.831093677
c2d3315fc2e0cce6c08bc4172b85d30e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,0.989634792
3e226cfd977adf4504b9f94140a62f89,Eukaryota,Obazoa,Opisthokonta,Fungi,Rozellomycota,Rozellomycota_X,Rozellomycota_XX,Rozellomycota_XXX,Rozellomycota_XXX_sp.,0.795459551
201d34c06ea48775ae210756c59873c6,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999971794
0509fbfc951a66d19a9d53e033fc43f3,Eukaryota,TSAR,Alveolata,,,,,,,0.94460758
d98db805c2f0029de7919e79eb34fc55,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,1
efbbd2a6c3f9e01e3e5884b94ba09501,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,1
a698c2b75ffc97ed914d8802c1c20f99,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.,1
8eb898554775f5a4c531431beaba2e39,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Ergasilus,,0.919660121
1f34e43eb415a9a61345be8ec806a04a,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_similis,0.958851395
304bab358eaf2119ab4054b474a14bbf,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,,0.988286051
f3f27738a1b99a4ee10ffca87f6c79eb,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Oithona,Oithona_similis,0.753601547
7f721d145d5a4f56e9758569bfe33ea6,Eukaryota,TSAR,Alveolata,,,,,,,0.956338862
4844966a5363ac01f12df1c243ce9375,Eukaryota,TSAR,Alveolata,,,,,,,0.947785425
45a2589bf6c801bf4fd2d82265de9d84,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999674474
cc7578407fdca1b4d6accdd8376e47c8,Eukaryota,TSAR,Alveolata,,,,,,,0.945556371
3e3934f460a9a0d89bd55e304806bd91,Eukaryota,TSAR,Alveolata,,,,,,,0.942406497
cf43993df1316a8be71d1c3d66d96a05,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999933603
089d00d6ddf8d155a28749d76a2a1c11,Eukaryota,TSAR,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,0.959625702
12c4dac359a3c848d9ed85010f46776b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.969928243
dcc381a28c1166e9704890f6babc62e1,Eukaryota,TSAR,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,0.990219566
63179ed012ff38fbd43f9302098e96c4,Eukaryota,TSAR,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,0.967898522
b42b3fd1e43bac7cc845767d80915cf1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Pfiesteria,Pfiesteria_piscicida,0.997133762
76ee776ba9d28286f3df4487eaf8c09f,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999976841
8767962782ad690faee7505f3f7fb687,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999997
56b61f4cc9927a0fd950906eaa641637,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999888
d60e9b385ee907b49fde881c00196b58,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,,0.989505245
530bdaf469a9d0efd2c9eb3943e57808,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_steinii,0.845351241
2d3e835696f3f8b8b45a8205bc6345e9,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999924
b2a808c769d84fb3ace5a0ee859eff01,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.,0.753736309
bbae2d39a6ab69b3e957980cac51f670,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Borghiellaceae,Dactylodinium,Dactylodinium_pterobelotum,0.999611121
92a1ca346e05d117a63d3ef3c6ad983d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999997121
0146253fcf275aeb156537b3de87c73e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.99999496
c56e6db85311adc0ca6a5736471943f6,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,,0.862963858
85e81cfc999377b4b92893a289fafa70,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,,0.93840045
a46ab49ab29683e202fd4dce89b167b4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia_sp.,0.858143958
4024c8aa9acfc08639e55e3c0f68990e,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999929
df85280fa84dc6b9bef2d1ad2d2cca72,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,,0.709113994
0d2ef6af78cd5293988164a85ef11780,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,,,,0.756080221
6a5c2ffc094878d9476d70acfbafd957,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999931
841519ab83c0845cf175450986a22b6b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,,,,,0.999999877
6d7ea7240770d6003d4db8b6bbf67443,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,,0.956858147
12982e35b2f8ad5700f930f9acb6eed4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Yihiella,Yihiella_yeosuensis,0.817565315
670660d25fdc2d779ef4f24d39688668,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Yihiella,Yihiella_yeosuensis,0.73720198
2b717f184a82236c0645474a7598703d,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,,,0.999932227
31049045ba14f4be10bf895f3acf9554,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Ansanella,,0.986692494
58b1272c6d3e75532f27719e7022cd42,Eukaryota,TSAR,Alveolata,,,,,,,0.99872451
028c24cf720933a0d3e770082e81f41e,Eukaryota,TSAR,Stramenopiles,Gyrista,Pirsoniales,Pirsoniales_X,Pirsoniales_XX,Pirsonia_Clade__XXX,Pirsonia_Clade__XXX_sp.,0.998814745
e8f2dbd143ec55f98107481eec9bcd37,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp.,0.996846873
81405f80715c2afc30dbae46fcb240d3,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,Dino-Group-II-Clade-32_X_sp.,1
b6074dec6d2e408fe8f30c7ce504bba4,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.,0.744991541
5484f66d7ae2b4a20d374c3ea7dd815c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.,0.979537451
1271f9b288388600c1c4ea26769ed0cd,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,0.999999992
0f2bc008a6f965b2e5066ba3110320f0,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.,0.999999998
76682e493fd395b0b8c3fd039c8e49e1,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Yihiella,Yihiella_yeosuensis,0.818364116
5ef3cace3953111c06de677ce9c23b2c,Eukaryota,TSAR,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Yihiella,Yihiella_yeosuensis,0.926197253
51ef48c6f0117135add70930280a3efb,Eukaryota,TSAR,Alveolata,Dinoflagellata,,,,,,0.779667875
4e8ee621a3e5527e4cb72548f20fe860,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Pseudocalanus,Pseudocalanus_elongatus,0.874436281
e5234d96c8e5b607445acce63c1a166b,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,0.899313073
4bba374f5e660ac9ca7300b2e2b4a334,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Eurytemora,,0.76862188
b507293dcb93fc8c006f5c809b03c6f1,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Temora,Temora_turbinata,0.958539612
91ac5388fe513cd1b003f0654098cac0,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,0.833060811
fde69cb3fbcb2e40fc39c261c8a0fe87,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,0.861146977
102579bce9f7d6293d79a16b35a9891e,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Centropages,Centropages_hamatus,0.844548277
0d6ba205f1919c3431659477f4ddba64,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,0.999951261
5db3ae9f8543051382ac7dfd6589c91d,Eukaryota,TSAR,Rhizaria,Cercozoa,Cercozoa_X,Cercozoa_XX,Cercozoa_XXX,Cercozoa_XXXX,Cercozoa_XXXX_sp.,0.995572043
d17ffe83659c751b33d5e63163b60b18,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,op14-lineage,op14-lineage_X,op14-lineage_X_sp.,0.999996868
39da360d4e694b47e656940b49f63add,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.993580373
2e6c3625368e7bff39ec95cfe8492896,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.992718953
4d3c5ad8c3c4e08ac6eeeab8f720832c,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999997226
04d7c458869c1aca1e2f6f09ff494485,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999989013
4cd6416a30c96391f9f671e9c199d459,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999999999
8b212412a730909ab5675740d57f9d78,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999999998
b17d1458a77f6995854dd91b6c50b758,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999724089
b618d65d83a936068483c06133a24d47,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12A,MAST-12A_sp.,0.999289455
d8c265c340ec7e79cda0670cb62ac961,Eukaryota,Obazoa,Opisthokonta,Fungi,Aphelidiomycota,Aphelidiales,Aphelidiaceae,Protaphelidium,Protaphelidium_rhizoclonii,0.9999999
af6c2cc1393cfef6e13c8c8fad425da0,Eukaryota,TSAR,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachnida,Minorisa-lineage,Minorisa,Minorisa_sp.,0.98380316
54373c5211a6677e8a01f7781397303a,Eukaryota,TSAR,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachnida,Minorisa-lineage,Minorisa,Minorisa_sp.,0.976870432
6c3f5a51367042bf417fb5e4060107e1,Eukaryota,TSAR,Stramenopiles,Gyrista,Pelagophyceae,Pelagomonadales,Pelagomonadales_clade_A,Pelagomonadales_clade_A_X,Pelagomonadales_clade_A_X_sp.,0.999137227
e73b1049e7c64394a0beb41dc341f719,Eukaryota,Obazoa,Opisthokonta,,,,,,,0.801090501
c1550e3652d28cc073206c0b787eacae,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,0.999940281
0270f34d68010d509b137c4e67ec01bc,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3J,MAST-3J_sp.,0.999999998
da5c214e9021fbfe58247747bfd4578a,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pseudopedinella,,0.993781
52779864d9252da071dbacee9c9ef069,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,,,0.999998167
773ec2591eeaf1b92411bb88bd55d9e0,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.,0.97640907
43ddb1dc06dbbd1cdcb9a4b364434f2d,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.,0.942627513
6bbde2bfb866862175d5aadd3aaecff2,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.,0.96888052
5c63d425075dc784edd7834cad3de745,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-1,MAST-1C,MAST-1C_sp.,0.999999999
9d2450719f1d33d513364be3a44cb8d3,Eukaryota,TSAR,Stramenopiles,Gyrista,Dictyochophyceae,Dictyochophyceae_X,Pedinellales,Pedinellales_X,Pedinellales_X_sp.,0.999864796
d34e529d6535299ac3bfcb8ccbd47245,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB10,Labyrinthulomycetes_LAB10_X,Labyrinthulomycetes_LAB10_X_sp.,0.793190084
c56d09c8c2a28cd83df9d30ab5a3e80b,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB10,Labyrinthulomycetes_LAB10_X,Labyrinthulomycetes_LAB10_X_sp.,0.795175338
f2bf8416d0fa96394e4465ec3b44018a,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,0.999999722
d6e4e23020d8c8fa8191973a1a3a826b,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,0.999999939
8a039732904a122d649a22b4548bb8ab,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,0.999999577
a7f6fc84b585b9b4d5496035c002e11c,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,0.999999753
515fca7e7a8f70ab7c09c1b57f2499ea,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,Picochlorum_sp.,0.939740763
b191d471ac69fe073091e2c6cc3e9f61,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Trebouxiophyceae,Chlorellales,Chlorellales_X,Picochlorum,,0.973003976
2118be94cb53ca10b16c320ad53a1d4c,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_tauri,0.989760735
98e4d41fae33874b638dab2ee9a93238,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_tauri,0.961183135
396cacee06c4d2da762ec5254da772ac,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_sp.,0.785257889
a181692ee9d35b9a9cd49c575abc7527,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Pyramimonadophyceae,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonadales_XX_sp.,0.999679868
6e162fef2ac6c31f20cac2744d2a9384,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,,0.999997784
c1baee482b82bb263e65a5dab6cd4281,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,,0.999994555
b8ded2dd76f9b69d89c499dd262d9b90,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_squamata,0.995024793
52b259d19b89c47585a4af4fbd58ec54,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_squamata,0.949381457
1898af9b899234d6c13005dc8bb7fb13,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_squamata,0.953690954
00dbd5f3dcbf21fe18b245c64bebc208,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,Mantoniella,Mantoniella_squamata,0.959813186
2d5f2c0d203126209c1ca76813c09eda,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Mamiellaceae,RCC391,RCC391_sp.,0.965109621
b5e447eeab7e653ec1760b650cf346ed,Eukaryota,Archaeplastida,Prasinodermophyta,Prasinodermophyta_X,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinodermaceae_X,Prasinodermaceae_X_sp.,0.958106915
d6a7c9fbe6b1ae8ff60c5550f736d53d,Eukaryota,Archaeplastida,Prasinodermophyta,Prasinodermophyta_X,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinodermaceae_X,Prasinodermaceae_X_sp.,0.814260512
705cc0dd2602884ec1fbdb9a17a158d1,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus_prasinos,0.849288286
fa94d099dbd49b4f41b21770cf1026f6,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_throndsenii,0.991903895
1d8f1f936e8aa79116a8becd67f9975b,Eukaryota,TSAR,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.,0.975110084
2704d5f7c9337e053a9d6f8e30bd45a3,Eukaryota,TSAR,Stramenopiles,Bigyra,Opalozoa,Bicosoecida,MAST-22,MAST-22B,MAST-22B_sp.,0.90742364
cab30f410fe60a3e616274920c284889,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,Cryptomonadales:nucl,Hemiselmidaceae:nucl,Hemiselmis:nucl,Hemiselmis_cryptochromatica:nucl,0.998099322
76e36b829eb58e5d327491fe1919c6f5,Eukaryota:nucl,Cryptista:nucl,Cryptophyta:nucl,Cryptophyta_X:nucl,Cryptophyceae:nucl,Cryptomonadales:nucl,Hemiselmidaceae:nucl,Hemiselmis:nucl,Hemiselmis_cryptochromatica:nucl,0.999664286
548d96327c5db5af9e70c5c877937cd2,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,OLIGO8,OLIGO8_X,OLIGO8_XX,OLIGO8_XX_sp.,0.999990785
e2d6c85f644ca684383bb154b05a02cc,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_8,Dysteriidae,,,0.99999952
0383978e84157333388df8ef40717a31,Eukaryota,TSAR,Stramenopiles,Gyrista,Gyrista_X,Gyrista_XX,MAST-2,MAST-2D,MAST-2D_sp.,0.998603342
69cbcecaf2824a33e5fd0aa506112e21,Eukaryota,Obazoa,Opisthokonta,Metazoa,Chaetognatha,Aphragmophora,Aphragmophora_X,Sagitta,Sagitta_elegans,0.992284407
de0df6dfb78e864fa449cdbe4ae71019,Eukaryota,Obazoa,Opisthokonta,Metazoa,Chaetognatha,Aphragmophora,Aphragmophora_X,Sagitta,Sagitta_elegans,0.992492868
4b460fe2a930b8bc4943611e60f7a924,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Pleuronematida,Pleuronematida_X,Pleuronematida_X_sp.,0.745253249
bc4cf2296e0ef0f5d4d03e733a5f756b,Eukaryota,Excavata,Metamonada,Fornicata,Carpediemonadea,Carpediemonadida,Carpediemonadidae,Carpediemonas,Carpediemonas_membranifera,0.998357832
df668143199f94a18282833aaac844a7,Eukaryota,Excavata,Metamonada,Fornicata,Carpediemonadea,Carpediemonadida,Carpediemonadidae,Dysnectes,Dysnectes_sp.,0.999999753
d84c98a845edc035b06a54baf9dfb2b5,Eukaryota,TSAR,Rhizaria,Cercozoa,,,,,,0.994635181
69e3fdee7f187222351f53955c67f036,Eukaryota,TSAR,Stramenopiles,Bigyra,Bicoecea,Anoecales,Anoecales_X,Bilabrum,Bilabrum_latius,1
80c9bc75f901f0cdd89fd2411d5ffa27,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,0.999998756
